order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0006488,HORD002061,PRD0032,1,742.08,742.08
HITM0006489,HORD002061,PRD0019,1,353.47,353.47
HITM0006490,HORD002061,PRD0277,1,1516.37,1516.37
HITM0006491,HORD002061,PRD0064,2,3952.78,7905.56
HITM0006492,HORD002062,PRD0440,1,112.71,112.71
HITM0006493,HORD002062,PRD0958,3,733.5,2200.5
HITM0006494,HORD002062,PRD0855,1,204.55,204.55
HITM0006495,HORD002063,PRD0703,1,716.42,716.42
HITM0006496,HORD002063,PRD0937,1,435.56,435.56
HITM0006497,HORD002063,PRD0080,1,122.76,122.76
HITM0006498,HORD002063,PRD0640,1,23.59,23.59
HITM0006499,HORD002064,PRD0605,2,964.1,1928.2
HITM0006500,HORD002065,PRD0567,1,1572.22,1572.22
HITM0006501,HORD002065,PRD0636,1,418.01,418.01
HITM0006502,HORD002065,PRD0220,1,187.94,187.94
HITM0006503,HORD002066,PRD0248,1,207.33,207.33
HITM0006504,HORD002066,PRD0239,2,984.36,1968.72
HITM0006505,HORD002066,PRD0999,1,892.27,892.27
HITM0006506,HORD002066,PRD0426,3,726.65,2179.95
HITM0006507,HORD002067,PRD0324,1,2874.92,2874.92
HITM0006508,HORD002067,PRD0618,2,208.79,417.58
HITM0006509,HORD002068,PRD0415,1,191.7,191.7
HITM0006510,HORD002068,PRD0252,1,879.59,879.59
HITM0006511,HORD002069,PRD0670,2,137.8,275.6
HITM0006512,HORD002069,PRD0673,1,548.1,548.1
HITM0006513,HORD002069,PRD0971,3,1694.61,5083.83
HITM0006514,HORD002069,PRD0047,2,663.9,1327.8
HITM0006515,HORD002070,PRD0233,2,1412.0,2824.0
HITM0006516,HORD002070,PRD0495,1,692.95,692.95
HITM0006517,HORD002071,PRD0634,1,3567.92,3567.92
HITM0006518,HORD002071,PRD0165,1,203.41,203.41
HITM0006519,HORD002071,PRD0560,1,258.29,258.29
HITM0006520,HORD002072,PRD0793,3,760.3,2280.9
HITM0006521,HORD002072,PRD0449,1,792.41,792.41
HITM0006522,HORD002073,PRD0713,1,1129.25,1129.25
HITM0006523,HORD002073,PRD0214,1,1445.79,1445.79
HITM0006524,HORD002073,PRD0771,1,1690.63,1690.63
HITM0006525,HORD002074,PRD0045,1,306.29,306.29
HITM0006526,HORD002074,PRD0056,3,437.03,1311.09
HITM0006527,HORD002075,PRD0751,1,1174.19,1174.19
HITM0006528,HORD002075,PRD0274,2,416.56,833.12
HITM0006529,HORD002076,PRD0393,1,793.28,793.28
HITM0006530,HORD002076,PRD0415,1,191.7,191.7
HITM0006531,HORD002076,PRD0287,1,2154.08,2154.08
HITM0006532,HORD002077,PRD0366,2,428.57,857.14
HITM0006533,HORD002077,PRD0640,2,23.59,47.18
HITM0006534,HORD002077,PRD0774,1,1734.69,1734.69
HITM0006535,HORD002078,PRD0555,1,955.38,955.38
HITM0006536,HORD002078,PRD0249,2,1215.99,2431.98
HITM0006537,HORD002078,PRD0930,1,298.86,298.86
HITM0006538,HORD002078,PRD0032,1,742.08,742.08
HITM0006539,HORD002079,PRD0141,1,2328.72,2328.72
HITM0006540,HORD002079,PRD0200,2,231.67,463.34
HITM0006541,HORD002079,PRD0154,1,2205.21,2205.21
HITM0006542,HORD002079,PRD0128,1,394.68,394.68
HITM0006543,HORD002080,PRD0006,1,35.37,35.37
HITM0006544,HORD002080,PRD0124,1,2854.48,2854.48
HITM0006545,HORD002081,PRD0176,1,662.86,662.86
HITM0006546,HORD002081,PRD0230,1,34.01,34.01
HITM0006547,HORD002081,PRD0708,1,1093.2,1093.2
HITM0006548,HORD002082,PRD0413,2,486.14,972.28
HITM0006549,HORD002082,PRD0069,1,398.01,398.01
HITM0006550,HORD002082,PRD0875,1,73.21,73.21
HITM0006551,HORD002083,PRD0300,1,243.64,243.64
HITM0006552,HORD002083,PRD0434,1,1669.95,1669.95
HITM0006553,HORD002083,PRD0906,1,553.58,553.58
HITM0006554,HORD002083,PRD0524,1,782.83,782.83
HITM0006555,HORD002083,PRD0744,1,3085.44,3085.44
HITM0006556,HORD002084,PRD0954,1,551.46,551.46
HITM0006557,HORD002084,PRD0846,1,417.95,417.95
HITM0006558,HORD002084,PRD0558,1,1004.64,1004.64
HITM0006559,HORD002085,PRD0663,1,1329.29,1329.29
HITM0006560,HORD002085,PRD0541,1,2989.04,2989.04
HITM0006561,HORD002086,PRD0560,1,258.29,258.29
HITM0006562,HORD002086,PRD0797,2,936.62,1873.24
HITM0006563,HORD002086,PRD0248,1,207.33,207.33
HITM0006564,HORD002086,PRD0837,1,470.72,470.72
HITM0006565,HORD002087,PRD0889,1,518.76,518.76
HITM0006566,HORD002087,PRD0596,1,497.18,497.18
HITM0006567,HORD002087,PRD0028,1,160.23,160.23
HITM0006568,HORD002088,PRD0491,1,2056.04,2056.04
HITM0006569,HORD002088,PRD0686,2,208.32,416.64
HITM0006570,HORD002088,PRD0610,1,167.07,167.07
HITM0006571,HORD002089,PRD0545,1,1132.56,1132.56
HITM0006572,HORD002089,PRD0290,1,53.02,53.02
HITM0006573,HORD002089,PRD0910,1,28.09,28.09
HITM0006574,HORD002090,PRD0350,2,133.96,267.92
HITM0006575,HORD002090,PRD0731,2,1036.98,2073.96
HITM0006576,HORD002090,PRD0071,1,2816.43,2816.43
HITM0006577,HORD002090,PRD0649,1,985.02,985.02
HITM0006578,HORD002091,PRD0781,1,2713.32,2713.32
HITM0006579,HORD002091,PRD0606,1,49.01,49.01
HITM0006580,HORD002092,PRD0335,1,235.04,235.04
HITM0006581,HORD002092,PRD0655,2,424.11,848.22
HITM0006582,HORD002092,PRD0606,1,49.01,49.01
HITM0006583,HORD002093,PRD0779,1,234.12,234.12
HITM0006584,HORD002094,PRD0550,1,229.62,229.62
HITM0006585,HORD002094,PRD0298,1,580.86,580.86
HITM0006586,HORD002094,PRD0695,2,908.69,1817.38
HITM0006587,HORD002095,PRD0677,2,1000.46,2000.92
HITM0006588,HORD002095,PRD0332,1,449.5,449.5
HITM0006589,HORD002095,PRD0953,1,968.69,968.69
HITM0006590,HORD002095,PRD0020,2,148.97,297.94
HITM0006591,HORD002096,PRD0204,1,1670.01,1670.01
HITM0006592,HORD002096,PRD0848,3,870.59,2611.77
HITM0006593,HORD002096,PRD0221,1,2212.0,2212.0
HITM0006594,HORD002096,PRD0828,1,146.02,146.02
HITM0006595,HORD002097,PRD0171,1,2475.28,2475.28
HITM0006596,HORD002097,PRD0677,1,1000.46,1000.46
HITM0006597,HORD002097,PRD0049,1,598.46,598.46
HITM0006598,HORD002097,PRD0735,1,1149.06,1149.06
HITM0006599,HORD002098,PRD0289,1,1205.3,1205.3
HITM0006600,HORD002098,PRD0345,1,752.34,752.34
HITM0006601,HORD002099,PRD0395,1,1111.47,1111.47
HITM0006602,HORD002099,PRD0490,1,63.94,63.94
HITM0006603,HORD002099,PRD0909,1,346.13,346.13
HITM0006604,HORD002099,PRD0679,1,1399.86,1399.86
HITM0006605,HORD002100,PRD0892,1,375.64,375.64
HITM0006606,HORD002100,PRD0959,1,182.03,182.03
HITM0006607,HORD002100,PRD0986,1,419.88,419.88
HITM0006608,HORD002100,PRD0141,1,2328.72,2328.72
HITM0006609,HORD002101,PRD0338,1,602.72,602.72
HITM0006610,HORD002101,PRD0452,1,687.28,687.28
HITM0006611,HORD002101,PRD0323,1,1563.09,1563.09
HITM0006612,HORD002102,PRD0305,1,346.95,346.95
HITM0006613,HORD002102,PRD0543,3,1583.54,4750.62
HITM0006614,HORD002103,PRD0006,1,35.37,35.37
HITM0006615,HORD002103,PRD0795,1,574.53,574.53
HITM0006616,HORD002103,PRD0501,1,2577.38,2577.38
HITM0006617,HORD002103,PRD0750,1,262.52,262.52
HITM0006618,HORD002104,PRD0978,1,655.83,655.83
HITM0006619,HORD002104,PRD0001,2,2639.78,5279.56
HITM0006620,HORD002104,PRD0500,1,162.81,162.81
HITM0006621,HORD002104,PRD0008,1,205.21,205.21
HITM0006622,HORD002105,PRD0950,2,238.05,476.1
HITM0006623,HORD002105,PRD0728,1,122.0,122.0
HITM0006624,HORD002105,PRD0262,1,893.46,893.46
HITM0006625,HORD002105,PRD0364,2,914.03,1828.06
HITM0006626,HORD002106,PRD0221,1,2212.0,2212.0
HITM0006627,HORD002106,PRD0988,1,721.76,721.76
HITM0006628,HORD002107,PRD0992,1,1098.67,1098.67
HITM0006629,HORD002107,PRD0577,1,649.4,649.4
HITM0006630,HORD002108,PRD0320,1,227.72,227.72
HITM0006631,HORD002108,PRD0519,1,268.64,268.64
HITM0006632,HORD002109,PRD0486,1,180.26,180.26
HITM0006633,HORD002109,PRD0006,2,35.37,70.74
HITM0006634,HORD002109,PRD0405,2,1063.36,2126.72
HITM0006635,HORD002110,PRD0538,3,748.35,2245.05
HITM0006636,HORD002111,PRD0753,1,372.43,372.43
HITM0006637,HORD002111,PRD0633,3,1341.18,4023.54
HITM0006638,HORD002111,PRD0818,1,690.8,690.8
HITM0006639,HORD002112,PRD0832,1,1613.0,1613.0
HITM0006640,HORD002113,PRD0269,1,473.87,473.87
HITM0006641,HORD002114,PRD0566,1,306.33,306.33
HITM0006642,HORD002114,PRD0159,1,897.22,897.22
HITM0006643,HORD002115,PRD0989,2,535.6,1071.2
HITM0006644,HORD002115,PRD0116,1,328.2,328.2
HITM0006645,HORD002116,PRD0336,2,110.53,221.06
HITM0006646,HORD002116,PRD0173,1,270.07,270.07
HITM0006647,HORD002116,PRD0594,1,3438.81,3438.81
HITM0006648,HORD002116,PRD0680,2,103.14,206.28
HITM0006649,HORD002117,PRD0627,1,857.8,857.8
HITM0006650,HORD002117,PRD0905,1,470.11,470.11
HITM0006651,HORD002118,PRD0259,2,1267.87,2535.74
HITM0006652,HORD002118,PRD0780,1,308.34,308.34
HITM0006653,HORD002118,PRD0373,1,1452.1,1452.1
HITM0006654,HORD002118,PRD0991,1,2498.97,2498.97
HITM0006655,HORD002119,PRD0917,1,1133.22,1133.22
HITM0006656,HORD002119,PRD0898,1,197.48,197.48
HITM0006657,HORD002120,PRD0011,1,2618.24,2618.24
HITM0006658,HORD002120,PRD0036,3,226.94,680.82
HITM0006659,HORD002120,PRD0860,1,397.97,397.97
HITM0006660,HORD002120,PRD0527,1,2128.95,2128.95
HITM0006661,HORD002121,PRD0887,1,569.07,569.07
HITM0006662,HORD002121,PRD0828,1,146.02,146.02
HITM0006663,HORD002122,PRD0269,1,473.87,473.87
HITM0006664,HORD002122,PRD0652,1,1711.11,1711.11
HITM0006665,HORD002122,PRD0875,1,73.21,73.21
HITM0006666,HORD002122,PRD0111,1,2254.79,2254.79
HITM0006667,HORD002123,PRD0880,1,132.59,132.59
HITM0006668,HORD002124,PRD0509,1,400.59,400.59
HITM0006669,HORD002124,PRD0230,2,34.01,68.02
HITM0006670,HORD002125,PRD0332,1,449.5,449.5
HITM0006671,HORD002125,PRD0344,1,2946.2,2946.2
HITM0006672,HORD002125,PRD0367,2,1222.73,2445.46
HITM0006673,HORD002126,PRD0056,1,437.03,437.03
HITM0006674,HORD002126,PRD0865,2,1074.97,2149.94
HITM0006675,HORD002126,PRD0640,1,23.59,23.59
HITM0006676,HORD002126,PRD0951,1,2559.57,2559.57
HITM0006677,HORD002127,PRD0415,1,191.7,191.7
HITM0006678,HORD002127,PRD0311,1,1786.27,1786.27
HITM0006679,HORD002128,PRD0317,2,2197.9,4395.8
HITM0006680,HORD002128,PRD0578,1,383.34,383.34
HITM0006681,HORD002128,PRD0235,1,248.42,248.42
HITM0006682,HORD002129,PRD0098,1,1046.87,1046.87
HITM0006683,HORD002129,PRD0780,1,308.34,308.34
HITM0006684,HORD002130,PRD0552,1,470.47,470.47
HITM0006685,HORD002130,PRD0103,1,1002.58,1002.58
HITM0006686,HORD002131,PRD0838,1,955.16,955.16
HITM0006687,HORD002131,PRD0406,1,184.6,184.6
HITM0006688,HORD002131,PRD0425,1,845.25,845.25
HITM0006689,HORD002131,PRD0210,1,371.54,371.54
HITM0006690,HORD002132,PRD0492,1,541.59,541.59
HITM0006691,HORD002132,PRD0756,1,61.89,61.89
HITM0006692,HORD002132,PRD0252,1,879.59,879.59
HITM0006693,HORD002133,PRD0047,1,663.9,663.9
HITM0006694,HORD002133,PRD0845,1,45.19,45.19
HITM0006695,HORD002133,PRD0160,1,21.4,21.4
HITM0006696,HORD002134,PRD0918,1,911.04,911.04
HITM0006697,HORD002134,PRD0557,1,2192.99,2192.99
HITM0006698,HORD002134,PRD0736,1,171.3,171.3
HITM0006699,HORD002134,PRD0712,1,1119.82,1119.82
HITM0006700,HORD002135,PRD0723,1,867.11,867.11
HITM0006701,HORD002136,PRD0053,1,1429.67,1429.67
HITM0006702,HORD002136,PRD0709,2,1109.44,2218.88
HITM0006703,HORD002137,PRD0851,1,2627.27,2627.27
HITM0006704,HORD002137,PRD0466,1,460.08,460.08
HITM0006705,HORD002138,PRD0746,2,187.06,374.12
HITM0006706,HORD002138,PRD0961,1,985.63,985.63
HITM0006707,HORD002138,PRD0586,1,751.47,751.47
HITM0006708,HORD002138,PRD0229,1,1192.23,1192.23
HITM0006709,HORD002138,PRD0910,1,28.09,28.09
HITM0006710,HORD002139,PRD0887,1,569.07,569.07
HITM0006711,HORD002139,PRD0409,2,165.4,330.8
HITM0006712,HORD002139,PRD0363,1,489.25,489.25
HITM0006713,HORD002139,PRD0737,1,2577.23,2577.23
HITM0006714,HORD002140,PRD0084,1,1248.72,1248.72
HITM0006715,HORD002140,PRD0096,1,291.41,291.41
HITM0006716,HORD002140,PRD0482,1,1837.21,1837.21
HITM0006717,HORD002140,PRD0127,1,1131.95,1131.95
HITM0006718,HORD002140,PRD0058,3,913.94,2741.82
HITM0006719,HORD002141,PRD0574,1,1085.51,1085.51
HITM0006720,HORD002141,PRD0120,1,266.59,266.59
HITM0006721,HORD002141,PRD0249,2,1215.99,2431.98
HITM0006722,HORD002141,PRD0343,1,1288.78,1288.78
HITM0006723,HORD002141,PRD0272,1,839.78,839.78
HITM0006724,HORD002142,PRD0542,1,1733.18,1733.18
HITM0006725,HORD002142,PRD0239,1,984.36,984.36
HITM0006726,HORD002142,PRD0336,1,110.53,110.53
HITM0006727,HORD002142,PRD0775,2,668.73,1337.46
HITM0006728,HORD002143,PRD0634,1,3567.92,3567.92
HITM0006729,HORD002143,PRD0879,1,1459.82,1459.82
HITM0006730,HORD002143,PRD0130,1,183.26,183.26
HITM0006731,HORD002144,PRD0285,1,437.61,437.61
HITM0006732,HORD002144,PRD0914,1,2743.18,2743.18
HITM0006733,HORD002144,PRD0844,1,3853.97,3853.97
HITM0006734,HORD002145,PRD0210,1,371.54,371.54
HITM0006735,HORD002145,PRD0160,2,21.4,42.8
HITM0006736,HORD002145,PRD0076,1,232.75,232.75
HITM0006737,HORD002145,PRD0773,1,310.58,310.58
HITM0006738,HORD002146,PRD0880,1,132.59,132.59
HITM0006739,HORD002146,PRD0351,2,2529.0,5058.0
HITM0006740,HORD002147,PRD0773,1,310.58,310.58
HITM0006741,HORD002147,PRD0274,1,416.56,416.56
HITM0006742,HORD002147,PRD0450,1,56.05,56.05
HITM0006743,HORD002147,PRD0964,1,887.89,887.89
HITM0006744,HORD002148,PRD0150,1,302.63,302.63
HITM0006745,HORD002148,PRD0346,1,519.06,519.06
HITM0006746,HORD002148,PRD0776,1,294.42,294.42
HITM0006747,HORD002148,PRD0887,1,569.07,569.07
HITM0006748,HORD002148,PRD0673,2,548.1,1096.2
HITM0006749,HORD002149,PRD0618,3,208.79,626.37
HITM0006750,HORD002149,PRD0498,1,309.85,309.85
HITM0006751,HORD002150,PRD0198,1,737.1,737.1
HITM0006752,HORD002150,PRD0521,1,2461.03,2461.03
HITM0006753,HORD002150,PRD0330,1,51.67,51.67
HITM0006754,HORD002150,PRD0998,1,366.72,366.72
HITM0006755,HORD002150,PRD0772,3,661.34,1984.02
HITM0006756,HORD002151,PRD0660,1,89.27,89.27
HITM0006757,HORD002151,PRD0143,3,490.94,1472.82
HITM0006758,HORD002151,PRD0910,1,28.09,28.09
HITM0006759,HORD002151,PRD0008,1,205.21,205.21
HITM0006760,HORD002152,PRD0449,1,792.41,792.41
HITM0006761,HORD002152,PRD0442,1,1167.29,1167.29
HITM0006762,HORD002153,PRD0906,1,553.58,553.58
HITM0006763,HORD002153,PRD0157,1,1264.96,1264.96
HITM0006764,HORD002153,PRD0818,1,690.8,690.8
HITM0006765,HORD002153,PRD0618,1,208.79,208.79
HITM0006766,HORD002154,PRD0630,1,270.86,270.86
HITM0006767,HORD002154,PRD0838,3,955.16,2865.48
HITM0006768,HORD002154,PRD0612,1,1437.47,1437.47
HITM0006769,HORD002155,PRD0395,1,1111.47,1111.47
HITM0006770,HORD002155,PRD0755,1,229.0,229.0
HITM0006771,HORD002155,PRD0746,1,187.06,187.06
HITM0006772,HORD002155,PRD0977,2,327.77,655.54
HITM0006773,HORD002156,PRD1000,1,45.04,45.04
HITM0006774,HORD002156,PRD0903,1,332.35,332.35
HITM0006775,HORD002156,PRD0695,2,908.69,1817.38
HITM0006776,HORD002157,PRD0538,2,748.35,1496.7
HITM0006777,HORD002157,PRD0136,1,339.97,339.97
HITM0006778,HORD002157,PRD0125,1,108.47,108.47
HITM0006779,HORD002157,PRD0107,1,559.52,559.52
HITM0006780,HORD002158,PRD0927,1,138.39,138.39
HITM0006781,HORD002159,PRD0886,2,389.53,779.06
HITM0006782,HORD002159,PRD0407,2,1986.3,3972.6
HITM0006783,HORD002160,PRD0088,2,141.39,282.78
HITM0006784,HORD002160,PRD0368,1,759.57,759.57
HITM0006785,HORD002160,PRD0103,2,1002.58,2005.16
HITM0006786,HORD002161,PRD0809,1,1365.76,1365.76
HITM0006787,HORD002161,PRD0581,1,2366.29,2366.29
HITM0006788,HORD002161,PRD0147,1,1910.7,1910.7
HITM0006789,HORD002162,PRD0137,1,125.48,125.48
HITM0006790,HORD002163,PRD0111,1,2254.79,2254.79
HITM0006791,HORD002163,PRD0860,1,397.97,397.97
HITM0006792,HORD002163,PRD0520,1,188.8,188.8
HITM0006793,HORD002163,PRD0960,1,321.52,321.52
HITM0006794,HORD002164,PRD0660,1,89.27,89.27
HITM0006795,HORD002164,PRD0895,1,567.08,567.08
HITM0006796,HORD002164,PRD0659,1,848.34,848.34
HITM0006797,HORD002165,PRD0638,1,675.35,675.35
HITM0006798,HORD002165,PRD0364,1,914.03,914.03
HITM0006799,HORD002165,PRD0378,1,271.63,271.63
HITM0006800,HORD002165,PRD0665,1,191.97,191.97
HITM0006801,HORD002166,PRD0949,1,589.87,589.87
HITM0006802,HORD002166,PRD0611,2,1417.98,2835.96
HITM0006803,HORD002166,PRD0508,1,323.95,323.95
HITM0006804,HORD002167,PRD0074,1,3394.49,3394.49
HITM0006805,HORD002167,PRD0025,2,404.64,809.28
HITM0006806,HORD002167,PRD0412,1,1822.18,1822.18
HITM0006807,HORD002168,PRD0577,1,649.4,649.4
HITM0006808,HORD002168,PRD0867,2,822.76,1645.52
HITM0006809,HORD002169,PRD0525,2,135.44,270.88
HITM0006810,HORD002169,PRD0169,1,445.45,445.45
HITM0006811,HORD002170,PRD0872,1,588.52,588.52
HITM0006812,HORD002170,PRD0798,1,418.33,418.33
HITM0006813,HORD002170,PRD0836,1,610.89,610.89
HITM0006814,HORD002171,PRD0715,1,809.62,809.62
HITM0006815,HORD002171,PRD0655,1,424.11,424.11
HITM0006816,HORD002171,PRD0760,2,187.91,375.82
HITM0006817,HORD002172,PRD0479,1,660.2,660.2
HITM0006818,HORD002172,PRD0389,2,910.21,1820.42
HITM0006819,HORD002172,PRD0016,2,346.08,692.16
HITM0006820,HORD002173,PRD0542,1,1733.18,1733.18
HITM0006821,HORD002173,PRD0604,2,2778.09,5556.18
HITM0006822,HORD002173,PRD0108,2,997.65,1995.3
HITM0006823,HORD002173,PRD0310,1,161.31,161.31
HITM0006824,HORD002174,PRD0084,2,1248.72,2497.44
HITM0006825,HORD002175,PRD0179,3,1477.46,4432.38
HITM0006826,HORD002175,PRD0986,1,419.88,419.88
HITM0006827,HORD002175,PRD0300,1,243.64,243.64
HITM0006828,HORD002176,PRD0493,1,1431.18,1431.18
HITM0006829,HORD002176,PRD0240,1,116.74,116.74
HITM0006830,HORD002176,PRD0287,1,2154.08,2154.08
HITM0006831,HORD002176,PRD0013,2,1361.97,2723.94
HITM0006832,HORD002176,PRD0116,1,328.2,328.2
HITM0006833,HORD002177,PRD0946,2,810.85,1621.7
HITM0006834,HORD002178,PRD0476,1,658.84,658.84
HITM0006835,HORD002178,PRD0013,1,1361.97,1361.97
HITM0006836,HORD002178,PRD0925,1,56.69,56.69
HITM0006837,HORD002178,PRD0526,1,44.24,44.24
HITM0006838,HORD002179,PRD0854,1,651.27,651.27
HITM0006839,HORD002179,PRD0673,1,548.1,548.1
HITM0006840,HORD002179,PRD0238,1,1033.13,1033.13
HITM0006841,HORD002179,PRD0191,1,1064.69,1064.69
HITM0006842,HORD002179,PRD0042,1,711.35,711.35
HITM0006843,HORD002180,PRD0877,1,1849.07,1849.07
HITM0006844,HORD002180,PRD0956,1,726.92,726.92
HITM0006845,HORD002180,PRD0302,2,462.63,925.26
HITM0006846,HORD002181,PRD0250,1,329.47,329.47
HITM0006847,HORD002181,PRD0182,1,986.88,986.88
HITM0006848,HORD002181,PRD0889,1,518.76,518.76
HITM0006849,HORD002181,PRD0577,1,649.4,649.4
HITM0006850,HORD002182,PRD0672,2,629.2,1258.4
HITM0006851,HORD002182,PRD0132,1,687.19,687.19
HITM0006852,HORD002182,PRD0177,2,535.99,1071.98
HITM0006853,HORD002182,PRD0953,1,968.69,968.69
HITM0006854,HORD002183,PRD0810,1,393.15,393.15
HITM0006855,HORD002183,PRD0279,1,1189.02,1189.02
HITM0006856,HORD002183,PRD0766,1,420.5,420.5
HITM0006857,HORD002183,PRD0922,1,693.11,693.11
HITM0006858,HORD002184,PRD0845,1,45.19,45.19
HITM0006859,HORD002184,PRD0624,3,2196.66,6589.98
HITM0006860,HORD002184,PRD0096,2,291.41,582.82
HITM0006861,HORD002185,PRD0196,1,373.5,373.5
HITM0006862,HORD002185,PRD0422,1,1820.9,1820.9
HITM0006863,HORD002185,PRD0433,1,1481.25,1481.25
HITM0006864,HORD002185,PRD0922,1,693.11,693.11
HITM0006865,HORD002186,PRD0181,3,1201.83,3605.49
HITM0006866,HORD002186,PRD0093,1,401.55,401.55
HITM0006867,HORD002186,PRD0823,1,739.71,739.71
HITM0006868,HORD002186,PRD0488,2,780.13,1560.26
HITM0006869,HORD002187,PRD0774,1,1734.69,1734.69
HITM0006870,HORD002187,PRD0485,1,939.87,939.87
HITM0006871,HORD002187,PRD0243,1,854.67,854.67
HITM0006872,HORD002188,PRD0214,2,1445.79,2891.58
HITM0006873,HORD002188,PRD0147,2,1910.7,3821.4
HITM0006874,HORD002188,PRD0637,2,2457.32,4914.64
HITM0006875,HORD002188,PRD0374,1,759.14,759.14
HITM0006876,HORD002188,PRD0287,1,2154.08,2154.08
HITM0006877,HORD002189,PRD0617,1,2097.21,2097.21
HITM0006878,HORD002189,PRD0369,2,446.88,893.76
HITM0006879,HORD002189,PRD0281,1,3193.12,3193.12
HITM0006880,HORD002189,PRD0448,1,1005.39,1005.39
HITM0006881,HORD002190,PRD0883,1,1201.31,1201.31
HITM0006882,HORD002190,PRD0139,1,1069.24,1069.24
HITM0006883,HORD002190,PRD0948,1,454.84,454.84
HITM0006884,HORD002190,PRD0546,1,361.61,361.61
HITM0006885,HORD002191,PRD0780,2,308.34,616.68
HITM0006886,HORD002191,PRD0005,2,793.64,1587.28
HITM0006887,HORD002191,PRD0172,1,616.06,616.06
HITM0006888,HORD002192,PRD0658,1,665.45,665.45
HITM0006889,HORD002192,PRD0097,1,458.08,458.08
HITM0006890,HORD002192,PRD0220,1,187.94,187.94
HITM0006891,HORD002192,PRD0116,1,328.2,328.2
HITM0006892,HORD002193,PRD0434,1,1669.95,1669.95
HITM0006893,HORD002193,PRD0396,1,485.87,485.87
HITM0006894,HORD002193,PRD0297,1,902.79,902.79
HITM0006895,HORD002193,PRD0201,1,1626.1,1626.1
HITM0006896,HORD002194,PRD0772,2,661.34,1322.68
HITM0006897,HORD002194,PRD0613,1,1377.73,1377.73
HITM0006898,HORD002195,PRD0549,1,850.69,850.69
HITM0006899,HORD002195,PRD0586,2,751.47,1502.94
HITM0006900,HORD002195,PRD0481,3,1805.28,5415.84
HITM0006901,HORD002196,PRD0453,1,904.43,904.43
HITM0006902,HORD002196,PRD0169,1,445.45,445.45
HITM0006903,HORD002196,PRD0759,1,655.9,655.9
HITM0006904,HORD002196,PRD0604,1,2778.09,2778.09
HITM0006905,HORD002196,PRD0267,1,2030.91,2030.91
HITM0006906,HORD002197,PRD0050,3,289.02,867.06
HITM0006907,HORD002197,PRD0349,1,469.34,469.34
HITM0006908,HORD002197,PRD0818,1,690.8,690.8
HITM0006909,HORD002198,PRD0307,2,2338.69,4677.38
HITM0006910,HORD002198,PRD0630,2,270.86,541.72
HITM0006911,HORD002199,PRD0926,1,455.41,455.41
HITM0006912,HORD002199,PRD0366,2,428.57,857.14
HITM0006913,HORD002199,PRD0694,2,1978.51,3957.02
HITM0006914,HORD002199,PRD0878,1,689.64,689.64
HITM0006915,HORD002199,PRD0155,1,673.32,673.32
HITM0006916,HORD002200,PRD0365,1,380.49,380.49
HITM0006917,HORD002200,PRD0894,1,3415.6,3415.6
HITM0006918,HORD002200,PRD0880,1,132.59,132.59
HITM0006919,HORD002200,PRD0006,2,35.37,70.74
HITM0006920,HORD002200,PRD0908,1,136.87,136.87
HITM0006921,HORD002201,PRD0596,1,497.18,497.18
HITM0006922,HORD002201,PRD0764,1,472.57,472.57
HITM0006923,HORD002201,PRD0725,1,282.7,282.7
HITM0006924,HORD002201,PRD0573,2,1394.74,2789.48
HITM0006925,HORD002201,PRD0093,1,401.55,401.55
HITM0006926,HORD002202,PRD0637,1,2457.32,2457.32
HITM0006927,HORD002202,PRD0047,1,663.9,663.9
HITM0006928,HORD002202,PRD0346,1,519.06,519.06
HITM0006929,HORD002202,PRD0566,1,306.33,306.33
HITM0006930,HORD002203,PRD0050,1,289.02,289.02
HITM0006931,HORD002203,PRD0006,2,35.37,70.74
HITM0006932,HORD002204,PRD0072,1,982.29,982.29
HITM0006933,HORD002204,PRD0993,1,750.11,750.11
HITM0006934,HORD002204,PRD0139,1,1069.24,1069.24
HITM0006935,HORD002205,PRD0105,1,385.04,385.04
HITM0006936,HORD002205,PRD0960,1,321.52,321.52
HITM0006937,HORD002205,PRD0908,1,136.87,136.87
HITM0006938,HORD002205,PRD0174,2,733.71,1467.42
HITM0006939,HORD002206,PRD0290,1,53.02,53.02
HITM0006940,HORD002206,PRD0980,1,398.63,398.63
HITM0006941,HORD002206,PRD0920,1,123.07,123.07
HITM0006942,HORD002206,PRD0340,1,42.57,42.57
HITM0006943,HORD002207,PRD0686,1,208.32,208.32
HITM0006944,HORD002207,PRD0123,2,1257.07,2514.14
HITM0006945,HORD002208,PRD0796,1,46.19,46.19
HITM0006946,HORD002208,PRD0346,1,519.06,519.06
HITM0006947,HORD002209,PRD0088,1,141.39,141.39
HITM0006948,HORD002209,PRD0099,2,892.92,1785.84
HITM0006949,HORD002210,PRD0749,2,1242.7,2485.4
HITM0006950,HORD002210,PRD0220,1,187.94,187.94
HITM0006951,HORD002210,PRD0766,1,420.5,420.5
HITM0006952,HORD002211,PRD0366,1,428.57,428.57
HITM0006953,HORD002211,PRD0266,1,186.6,186.6
HITM0006954,HORD002211,PRD0009,2,354.96,709.92
HITM0006955,HORD002211,PRD0450,1,56.05,56.05
HITM0006956,HORD002212,PRD0551,1,2253.02,2253.02
HITM0006957,HORD002212,PRD0995,1,258.22,258.22
HITM0006958,HORD002212,PRD0107,1,559.52,559.52
