product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0470,Vela Halo 569,Accessory,Vela,133.45,67.15,2016,12,0.148,SKU-VEL00470,Mobile Accessory,Atlas,Gold,SUP026,Australia,2016-06-03,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for protective storage during travel, in the atlas family and supplied by vela with a 12-month warranty."
PRD0471,Candle Quest 570,Laptop,Candle,1547.86,937.85,2015,24,1.481,SKU-CAN00471,Ultrabook,Bloom,Green,SUP027,China,2015-05-19,GST_STANDARD,Recycled box,False,True,"ultrabook designed for creative projects and media editing, in the bloom family and supplied by candle with a 24-month warranty."
PRD0472,Vela Wave 571,Smartphone,Vela,828.5,570.03,2014,24,0.163,SKU-VEL00472,5G Smartphone,Core,Black,SUP028,Malaysia,2014-08-09,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for work calls and calendar management, in the core family and supplied by vela with a 24-month warranty."
PRD0473,Candle Edge 572,Tablet,Candle,370.27,200.05,2014,24,0.679,SKU-CAN00473,Productivity Tablet,Edge,Graphite,SUP029,Korea,2014-01-15,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for field forms and client presentations, in the edge family and supplied by candle with a 24-month warranty."
PRD0474,Vela Nova 573,Home Entertainment,Vela,480.29,271.08,2016,24,6.647,SKU-VEL00474,Smart Display,Echo,Graphite,SUP030,China,2016-01-24,GST_STANDARD,Recycled box,False,True,"smart display designed for family media streaming, in the echo family and supplied by vela with a 24-month warranty."
PRD0475,Candle Shift 574,Audio,Candle,357.18,176.94,2017,12,0.567,SKU-CAN00475,Wireless Audio,Flux,Silver,SUP031,Korea,2017-07-01,GST_STANDARD,Box,False,True,"wireless audio designed for video calls and online classes, in the flux family and supplied by candle with a 12-month warranty."
PRD0476,Vela Atlas 575,Smart Home,Vela,658.84,405.32,2014,12,0.374,SKU-VEL00476,Home Automation,Halo,Blue,SUP032,Australia,2014-07-09,GST_STANDARD,Recycled box,False,True,"home automation designed for indoor temperature and humidity monitoring, in the halo family and supplied by vela with a 12-month warranty."
PRD0477,Candle Flux 576,Gaming,Candle,654.36,462.17,2017,24,1.549,SKU-CAN00477,Gaming Hardware,Lumen,Black,SUP033,Korea,2017-09-23,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for competitive play and voice communication, in the lumen family and supplied by candle with a 24-month warranty."
PRD0478,Vela Pulse 577,Wearable,Vela,917.54,461.25,2012,12,0.155,SKU-VEL00478,Health Wearable,Nova,Green,SUP034,Australia,2012-09-09,GST_STANDARD,Box,False,True,"health wearable designed for exercise session summaries, in the nova family and supplied by vela with a 12-month warranty."
PRD0479,Candle Vista 578,Networking,Candle,660.2,466.42,2013,24,0.846,SKU-CAN00479,Connected Network,Orbit,Black,SUP035,Malaysia,2013-02-25,GST_STANDARD,Protective case,False,True,"connected network designed for video meetings and media streaming, in the orbit family and supplied by candle with a 24-month warranty."
PRD0480,Vela Core 579,Accessory,Vela,168.51,86.91,2016,12,0.204,SKU-VEL00480,Mobile Accessory,Pulse,Black,SUP036,Australia,2016-04-20,GST_STANDARD,Protective case,False,True,"mobile accessory designed for charging-cable organisation, in the pulse family and supplied by vela with a 12-month warranty."
PRD0481,Candle Lumen 580,Laptop,Candle,1805.28,977.6,2015,24,1.172,SKU-CAN00481,Ultrabook,Quest,Graphite,SUP037,Malaysia,2015-02-09,GST_STANDARD,Recycled box,True,True,"ultrabook designed for shared home-office administration, in the quest family and supplied by candle with a 24-month warranty."
PRD0482,Vela Ridge 581,Smartphone,Vela,1837.21,890.3,2012,24,0.27,SKU-VEL00482,5G Smartphone,Ridge,Graphite,SUP001,Malaysia,2012-04-01,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for travel planning and media use, in the ridge family and supplied by vela with a 24-month warranty."
PRD0483,Candle Arc 582,Tablet,Candle,863.5,593.59,2014,24,0.669,SKU-CAN00483,Productivity Tablet,Shift,White,SUP002,China,2014-10-20,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the shift family and supplied by candle with a 24-month warranty."
PRD0484,Vela Echo 583,Home Entertainment,Vela,3736.5,2658.88,2013,24,6.074,SKU-VEL00484,Smart Display,Spark,Green,SUP003,Korea,2013-09-11,GST_STANDARD,Protective case,True,True,"smart display designed for casual living-room gaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0485,Candle Orbit 584,Audio,Candle,939.87,595.58,2015,12,0.55,SKU-CAN00485,Wireless Audio,Vista,Silver,SUP004,Vietnam,2015-10-10,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the vista family and supplied by candle with a 12-month warranty."
PRD0486,Vela Spark 585,Smart Home,Vela,180.26,122.16,2013,12,0.484,SKU-VEL00486,Home Automation,Wave,Green,SUP005,Malaysia,2013-05-16,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the wave family and supplied by vela with a 12-month warranty."
PRD0487,Candle Bloom 586,Gaming,Candle,968.55,581.46,2013,24,1.087,SKU-CAN00487,Gaming Hardware,Arc,Gold,SUP006,China,2013-12-12,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the arc family and supplied by candle with a 24-month warranty."
PRD0488,Vela Halo 587,Wearable,Vela,780.13,389.09,2017,12,0.144,SKU-VEL00488,Health Wearable,Atlas,Gold,SUP007,Japan,2017-05-07,GST_STANDARD,Protective case,True,True,"health wearable designed for calendar alerts and quick message checks, in the atlas family and supplied by vela with a 12-month warranty."
PRD0489,Candle Quest 588,Networking,Candle,376.72,195.79,2016,24,0.87,SKU-CAN00489,Connected Network,Bloom,Green,SUP008,Malaysia,2016-11-09,GST_STANDARD,Protective case,True,True,"connected network designed for guest-network and device management, in the bloom family and supplied by candle with a 24-month warranty."
PRD0490,Vela Wave 589,Accessory,Vela,63.94,44.2,2015,12,0.136,SKU-VEL00490,Mobile Accessory,Core,Gold,SUP009,Vietnam,2015-11-13,GST_STANDARD,Protective case,True,False,"mobile accessory designed for connecting several devices through one compact adapter, in the core family and supplied by vela with a 12-month warranty."
PRD0491,Candle Edge 590,Laptop,Candle,2056.04,1063.37,2015,24,1.387,SKU-CAN00491,Ultrabook,Edge,White,SUP010,Korea,2015-11-20,GST_STANDARD,Recycled box,True,True,"ultrabook designed for travel-based work and presentations, in the edge family and supplied by candle with a 24-month warranty."
PRD0492,Vela Nova 591,Smartphone,Vela,541.59,348.21,2016,24,0.254,SKU-VEL00492,5G Smartphone,Echo,Silver,SUP011,Korea,2016-12-26,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the echo family and supplied by vela with a 24-month warranty."
PRD0493,Candle Shift 592,Tablet,Candle,1431.18,981.54,2013,24,0.516,SKU-CAN00493,Productivity Tablet,Flux,White,SUP012,Japan,2013-06-08,GST_STANDARD,Protective case,False,True,"productivity tablet designed for drawing and lightweight creative work, in the flux family and supplied by candle with a 24-month warranty."
PRD0494,Vela Atlas 593,Home Entertainment,Vela,2689.23,1829.22,2015,24,8.483,SKU-VEL00494,Smart Display,Halo,Red,SUP013,Vietnam,2015-09-16,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the halo family and supplied by vela with a 24-month warranty."
PRD0495,Candle Flux 594,Audio,Candle,692.95,371.21,2017,12,0.583,SKU-CAN00495,Wireless Audio,Lumen,Gold,SUP014,China,2017-08-08,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the lumen family and supplied by candle with a 12-month warranty."
PRD0496,Vela Pulse 595,Smart Home,Vela,519.08,265.74,2013,12,0.339,SKU-VEL00496,Home Automation,Nova,White,SUP015,Korea,2013-03-20,GST_STANDARD,Box,False,True,"home automation designed for automated blind and curtain routines, in the nova family and supplied by vela with a 12-month warranty."
PRD0497,Candle Vista 596,Gaming,Candle,1779.73,1097.66,2015,24,1.353,SKU-CAN00497,Gaming Hardware,Orbit,Graphite,SUP016,Australia,2015-07-20,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for game streaming and media capture, in the orbit family and supplied by candle with a 24-month warranty."
PRD0498,Vela Core 597,Wearable,Vela,309.85,190.55,2017,12,0.099,SKU-VEL00498,Health Wearable,Pulse,Red,SUP017,Japan,2017-01-07,GST_STANDARD,Protective case,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the pulse family and supplied by vela with a 12-month warranty."
PRD0499,Candle Lumen 598,Networking,Candle,779.63,487.64,2014,24,0.728,SKU-CAN00499,Connected Network,Quest,Green,SUP018,Malaysia,2014-10-12,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the quest family and supplied by candle with a 24-month warranty."
PRD0500,Vela Ridge 599,Accessory,Vela,162.81,104.12,2016,12,0.237,SKU-VEL00500,Mobile Accessory,Ridge,Black,SUP019,Malaysia,2016-08-01,GST_STANDARD,Box,False,True,"mobile accessory designed for hands-free device support in a shared workspace, in the ridge family and supplied by vela with a 12-month warranty."
PRD0501,Candle Arc 600,Laptop,Candle,2577.38,1495.55,2012,24,1.825,SKU-CAN00501,Ultrabook,Shift,Blue,SUP020,Australia,2012-05-26,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the shift family and supplied by candle with a 24-month warranty."
PRD0502,Vela Echo 601,Smartphone,Vela,553.17,321.14,2013,24,0.295,SKU-VEL00502,5G Smartphone,Spark,Black,SUP021,China,2013-08-22,GST_STANDARD,Protective case,False,True,"5g smartphone designed for daily communication and navigation, in the spark family and supplied by vela with a 24-month warranty."
PRD0503,Candle Orbit 602,Tablet,Candle,896.74,603.25,2013,24,0.665,SKU-CAN00503,Productivity Tablet,Vista,Graphite,SUP022,Vietnam,2013-01-15,GST_STANDARD,Box,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the vista family and supplied by candle with a 24-month warranty."
PRD0504,Vela Spark 603,Home Entertainment,Vela,2203.43,1190.87,2017,24,7.677,SKU-VEL00504,Smart Display,Wave,Gold,SUP023,Japan,2017-02-27,GST_STANDARD,Protective case,True,True,"smart display designed for shared film and television viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0505,Candle Bloom 604,Audio,Candle,1028.22,618.77,2016,12,0.563,SKU-CAN00505,Wireless Audio,Arc,White,SUP024,Vietnam,2016-09-05,GST_STANDARD,Box,False,True,"wireless audio designed for commuting and spoken-content listening, in the arc family and supplied by candle with a 12-month warranty."
PRD0506,Vela Halo 605,Smart Home,Vela,187.88,94.64,2012,12,0.491,SKU-VEL00506,Home Automation,Atlas,Green,SUP025,China,2012-08-13,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the atlas family and supplied by vela with a 12-month warranty."
PRD0507,Candle Quest 606,Gaming,Candle,135.21,96.34,2012,24,1.35,SKU-CAN00507,Gaming Hardware,Bloom,Black,SUP026,Vietnam,2012-10-04,GST_STANDARD,Box,False,True,"gaming hardware designed for long desktop gaming sessions, in the bloom family and supplied by candle with a 24-month warranty."
PRD0508,Vela Wave 607,Wearable,Vela,323.95,220.34,2016,12,0.143,SKU-VEL00508,Health Wearable,Core,White,SUP027,China,2016-08-07,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the core family and supplied by vela with a 12-month warranty."
PRD0509,Candle Edge 608,Networking,Candle,400.59,248.46,2013,24,0.614,SKU-CAN00509,Connected Network,Edge,Green,SUP028,Vietnam,2013-07-15,GST_STANDARD,Recycled box,False,True,"connected network designed for home-office wireless coverage, in the edge family and supplied by candle with a 24-month warranty."
PRD0510,Vela Nova 609,Accessory,Vela,112.56,75.17,2016,12,0.132,SKU-VEL00510,Mobile Accessory,Echo,Blue,SUP029,Australia,2016-04-26,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the echo family and supplied by vela with a 12-month warranty."
PRD0511,Candle Shift 610,Laptop,Candle,1297.34,852.45,2014,24,1.425,SKU-CAN00511,Ultrabook,Flux,Graphite,SUP030,Malaysia,2014-06-17,GST_STANDARD,Protective case,False,True,"ultrabook designed for study, research and note taking, in the flux family and supplied by candle with a 24-month warranty."
PRD0512,Vela Atlas 611,Smartphone,Vela,1262.67,862.6,2013,24,0.171,SKU-VEL00512,5G Smartphone,Halo,Silver,SUP031,China,2013-02-27,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the halo family and supplied by vela with a 24-month warranty."
PRD0513,Candle Flux 612,Tablet,Candle,453.22,228.63,2012,24,0.595,SKU-CAN00513,Productivity Tablet,Lumen,Graphite,SUP032,Japan,2012-11-20,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the lumen family and supplied by candle with a 24-month warranty."
PRD0514,Vela Pulse 613,Home Entertainment,Vela,1738.15,1198.96,2016,24,6.691,SKU-VEL00514,Smart Display,Nova,Silver,SUP033,Vietnam,2016-01-24,GST_STANDARD,Recycled box,False,True,"smart display designed for music and spoken-content playback, in the nova family and supplied by vela with a 24-month warranty."
PRD0515,Candle Vista 614,Audio,Candle,1179.28,848.42,2015,12,0.436,SKU-CAN00515,Wireless Audio,Orbit,Black,SUP034,Japan,2015-01-16,GST_STANDARD,Box,True,True,"wireless audio designed for music during focused desk work, in the orbit family and supplied by candle with a 12-month warranty."
PRD0516,Vela Core 615,Smart Home,Vela,742.63,474.87,2012,12,0.471,SKU-VEL00516,Home Automation,Pulse,Silver,SUP035,Korea,2012-01-27,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the pulse family and supplied by vela with a 12-month warranty."
PRD0517,Candle Lumen 616,Gaming,Candle,2094.09,1346.85,2017,24,1.173,SKU-CAN00517,Gaming Hardware,Quest,Blue,SUP036,China,2017-10-17,GST_STANDARD,Protective case,True,False,"gaming hardware designed for casual games in a shared room, in the quest family and supplied by candle with a 24-month warranty."
PRD0518,Vela Ridge 617,Wearable,Vela,127.55,73.61,2017,12,0.126,SKU-VEL00518,Health Wearable,Ridge,Blue,SUP037,China,2017-05-26,GST_STANDARD,Protective case,True,True,"health wearable designed for walking and commute notifications, in the ridge family and supplied by vela with a 12-month warranty."
PRD0519,Candle Arc 618,Networking,Candle,268.64,141.85,2017,24,0.887,SKU-CAN00519,Connected Network,Shift,Red,SUP001,China,2017-05-09,GST_STANDARD,Recycled box,False,True,"connected network designed for connecting several shared household devices, in the shift family and supplied by candle with a 24-month warranty."
PRD0520,Vela Echo 619,Accessory,Vela,188.8,95.13,2013,12,0.237,SKU-VEL00520,Mobile Accessory,Spark,Gold,SUP002,Japan,2013-12-19,GST_STANDARD,Protective case,False,True,"mobile accessory designed for protective storage during travel, in the spark family and supplied by vela with a 12-month warranty."
PRD0521,Candle Orbit 620,Laptop,Candle,2461.03,1496.59,2015,24,1.274,SKU-CAN00521,Ultrabook,Vista,Graphite,SUP003,Korea,2015-02-25,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the vista family and supplied by candle with a 24-month warranty."
PRD0522,Vela Spark 621,Smartphone,Vela,1270.84,693.0,2015,24,0.301,SKU-VEL00522,5G Smartphone,Wave,Green,SUP004,Vietnam,2015-11-07,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the wave family and supplied by vela with a 24-month warranty."
PRD0523,Candle Bloom 622,Tablet,Candle,1405.5,704.16,2017,24,0.683,SKU-CAN00523,Productivity Tablet,Arc,Red,SUP005,China,2017-04-07,GST_STANDARD,Protective case,True,False,"productivity tablet designed for field forms and client presentations, in the arc family and supplied by candle with a 24-month warranty."
PRD0524,Vela Halo 623,Home Entertainment,Vela,782.83,383.55,2014,24,8.551,SKU-VEL00524,Smart Display,Atlas,White,SUP006,Korea,2014-07-09,GST_STANDARD,Protective case,False,True,"smart display designed for family media streaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0525,Candle Quest 624,Audio,Candle,135.44,78.38,2015,12,0.658,SKU-CAN00525,Wireless Audio,Bloom,Graphite,SUP007,Malaysia,2015-07-19,GST_STANDARD,Protective case,False,True,"wireless audio designed for video calls and online classes, in the bloom family and supplied by candle with a 12-month warranty."
PRD0526,Vela Wave 625,Smart Home,Vela,44.24,25.14,2012,12,0.269,SKU-VEL00526,Home Automation,Core,Graphite,SUP008,Korea,2012-02-22,GST_STANDARD,Box,False,True,"home automation designed for indoor temperature and humidity monitoring, in the core family and supplied by vela with a 12-month warranty."
PRD0527,Candle Edge 626,Gaming,Candle,2128.95,1532.03,2015,24,1.037,SKU-CAN00527,Gaming Hardware,Edge,Red,SUP009,Japan,2015-08-10,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for competitive play and voice communication, in the edge family and supplied by candle with a 24-month warranty."
PRD0528,Vela Nova 627,Wearable,Vela,136.95,76.89,2013,12,0.111,SKU-VEL00528,Health Wearable,Echo,Graphite,SUP010,Australia,2013-10-15,GST_STANDARD,Protective case,True,True,"health wearable designed for exercise session summaries, in the echo family and supplied by vela with a 12-month warranty."
PRD0529,Candle Shift 628,Networking,Candle,1028.26,604.67,2016,24,0.734,SKU-CAN00529,Connected Network,Flux,Graphite,SUP011,China,2016-10-07,GST_STANDARD,Protective case,True,True,"connected network designed for video meetings and media streaming, in the flux family and supplied by candle with a 24-month warranty."
PRD0530,Vela Atlas 629,Accessory,Vela,220.26,159.19,2014,12,0.242,SKU-VEL00530,Mobile Accessory,Halo,Blue,SUP012,Japan,2014-11-22,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for charging-cable organisation, in the halo family and supplied by vela with a 12-month warranty."
PRD0531,Candle Flux 630,Laptop,Candle,2992.62,1481.38,2017,24,2.019,SKU-CAN00531,Ultrabook,Lumen,Green,SUP013,Vietnam,2017-06-07,GST_STANDARD,Protective case,False,True,"ultrabook designed for shared home-office administration, in the lumen family and supplied by candle with a 24-month warranty."
PRD0532,Vela Pulse 631,Smartphone,Vela,386.41,280.1,2017,24,0.179,SKU-VEL00532,5G Smartphone,Nova,Black,SUP014,Korea,2017-09-24,GST_STANDARD,Protective case,True,True,"5g smartphone designed for travel planning and media use, in the nova family and supplied by vela with a 24-month warranty."
PRD0533,Candle Vista 632,Tablet,Candle,1118.9,600.24,2015,24,0.527,SKU-CAN00533,Productivity Tablet,Orbit,White,SUP015,Australia,2015-02-10,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the orbit family and supplied by candle with a 24-month warranty."
PRD0534,Vela Core 633,Home Entertainment,Vela,458.42,292.26,2014,24,6.7,SKU-VEL00534,Smart Display,Pulse,Silver,SUP016,Vietnam,2014-04-09,GST_STANDARD,Recycled box,True,True,"smart display designed for casual living-room gaming, in the pulse family and supplied by vela with a 24-month warranty."
PRD0535,Candle Lumen 634,Audio,Candle,878.27,452.95,2016,12,0.656,SKU-CAN00535,Wireless Audio,Quest,Black,SUP017,Japan,2016-02-26,GST_STANDARD,Protective case,True,True,"wireless audio designed for shared-room music playback, in the quest family and supplied by candle with a 12-month warranty."
PRD0536,Vela Ridge 635,Smart Home,Vela,53.59,30.74,2013,12,0.476,SKU-VEL00536,Home Automation,Ridge,Red,SUP018,Japan,2013-08-06,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the ridge family and supplied by vela with a 12-month warranty."
PRD0537,Candle Arc 636,Gaming,Candle,717.48,533.24,2017,24,0.979,SKU-CAN00537,Gaming Hardware,Shift,White,SUP019,Malaysia,2017-05-27,GST_STANDARD,Box,True,True,"gaming hardware designed for portable gaming and travel, in the shift family and supplied by candle with a 24-month warranty."
PRD0538,Vela Echo 637,Wearable,Vela,748.35,397.48,2014,12,0.096,SKU-VEL00538,Health Wearable,Spark,Red,SUP020,Japan,2014-11-15,GST_STANDARD,Recycled box,True,True,"health wearable designed for calendar alerts and quick message checks, in the spark family and supplied by vela with a 12-month warranty."
PRD0539,Candle Orbit 638,Networking,Candle,369.11,257.42,2013,24,0.917,SKU-CAN00539,Connected Network,Vista,Graphite,SUP021,Australia,2013-05-16,GST_STANDARD,Recycled box,True,True,"connected network designed for guest-network and device management, in the vista family and supplied by candle with a 24-month warranty."
PRD0540,Vela Spark 639,Accessory,Vela,301.77,154.44,2014,12,0.204,SKU-VEL00540,Mobile Accessory,Wave,Silver,SUP022,Vietnam,2014-08-06,GST_STANDARD,Box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the wave family and supplied by vela with a 12-month warranty."
PRD0541,Candle Bloom 640,Laptop,Candle,2989.04,1629.01,2013,24,1.448,SKU-CAN00541,Ultrabook,Arc,Graphite,SUP023,China,2013-04-18,GST_STANDARD,Box,True,True,"ultrabook designed for travel-based work and presentations, in the arc family and supplied by candle with a 24-month warranty."
PRD0542,Vela Halo 641,Smartphone,Vela,1733.18,1291.58,2014,24,0.165,SKU-VEL00542,5G Smartphone,Atlas,Graphite,SUP024,Malaysia,2014-06-23,GST_STANDARD,Protective case,True,True,"5g smartphone designed for family communication and casual apps, in the atlas family and supplied by vela with a 24-month warranty."
PRD0543,Candle Quest 642,Tablet,Candle,1583.54,846.6,2013,24,0.636,SKU-CAN00543,Productivity Tablet,Bloom,Black,SUP025,Australia,2013-01-15,GST_STANDARD,Recycled box,True,False,"productivity tablet designed for drawing and lightweight creative work, in the bloom family and supplied by candle with a 24-month warranty."
PRD0544,Vela Wave 643,Home Entertainment,Vela,650.3,455.57,2017,24,9.411,SKU-VEL00544,Smart Display,Core,Green,SUP026,Australia,2017-01-13,GST_STANDARD,Recycled box,True,True,"smart display designed for presentations and photo viewing, in the core family and supplied by vela with a 24-month warranty."
PRD0545,Candle Edge 644,Audio,Candle,1132.56,587.19,2017,12,0.396,SKU-CAN00545,Wireless Audio,Edge,Gold,SUP027,Australia,2017-08-12,GST_STANDARD,Recycled box,False,True,"wireless audio designed for long listening sessions at home, in the edge family and supplied by candle with a 12-month warranty."
PRD0546,Vela Nova 645,Smart Home,Vela,361.61,258.56,2013,12,0.471,SKU-VEL00546,Home Automation,Echo,Gold,SUP028,Australia,2013-01-19,GST_STANDARD,Protective case,True,True,"home automation designed for automated blind and curtain routines, in the echo family and supplied by vela with a 12-month warranty."
PRD0547,Candle Shift 646,Gaming,Candle,394.5,258.87,2013,24,1.502,SKU-CAN00547,Gaming Hardware,Flux,Graphite,SUP029,Vietnam,2013-11-15,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the flux family and supplied by candle with a 24-month warranty."
PRD0548,Vela Atlas 647,Wearable,Vela,448.84,230.38,2013,12,0.143,SKU-VEL00548,Health Wearable,Halo,Silver,SUP030,Japan,2013-09-09,GST_STANDARD,Recycled box,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the halo family and supplied by vela with a 12-month warranty."
PRD0549,Candle Flux 648,Networking,Candle,850.69,557.92,2013,24,0.545,SKU-CAN00549,Connected Network,Lumen,Black,SUP031,Malaysia,2013-06-20,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the lumen family and supplied by candle with a 24-month warranty."
PRD0550,Vela Pulse 649,Accessory,Vela,229.62,130.6,2013,12,0.139,SKU-VEL00550,Mobile Accessory,Nova,Black,SUP032,China,2013-05-08,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the nova family and supplied by vela with a 12-month warranty."
PRD0551,Candle Vista 650,Laptop,Candle,2253.02,1103.65,2017,24,1.291,SKU-CAN00551,Ultrabook,Orbit,Black,SUP033,Vietnam,2017-07-14,GST_STANDARD,Recycled box,False,True,"ultrabook designed for portable document work and video meetings, in the orbit family and supplied by candle with a 24-month warranty."
PRD0552,Vela Core 651,Smartphone,Vela,470.47,244.98,2013,24,0.257,SKU-VEL00552,5G Smartphone,Pulse,Black,SUP034,Australia,2013-06-05,GST_STANDARD,Protective case,False,True,"5g smartphone designed for daily communication and navigation, in the pulse family and supplied by vela with a 24-month warranty."
PRD0553,Candle Lumen 652,Tablet,Candle,1597.7,869.96,2015,24,0.685,SKU-CAN00553,Productivity Tablet,Quest,Silver,SUP035,China,2015-04-02,GST_STANDARD,Protective case,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the quest family and supplied by candle with a 24-month warranty."
PRD0554,Vela Ridge 653,Home Entertainment,Vela,611.35,345.51,2016,24,7.643,SKU-VEL00554,Smart Display,Ridge,Green,SUP036,Vietnam,2016-07-26,GST_STANDARD,Protective case,True,False,"smart display designed for shared film and television viewing, in the ridge family and supplied by vela with a 24-month warranty."
PRD0555,Candle Arc 654,Audio,Candle,955.38,528.8,2014,12,0.485,SKU-CAN00555,Wireless Audio,Shift,Graphite,SUP037,Malaysia,2014-09-18,GST_STANDARD,Recycled box,True,True,"wireless audio designed for commuting and spoken-content listening, in the shift family and supplied by candle with a 12-month warranty."
PRD0556,Vela Echo 655,Smart Home,Vela,546.84,310.49,2016,12,0.46,SKU-VEL00556,Home Automation,Spark,Silver,SUP001,China,2016-10-20,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0557,Candle Orbit 656,Gaming,Candle,2192.99,1518.39,2013,24,1.445,SKU-CAN00557,Gaming Hardware,Vista,Gold,SUP002,China,2013-01-05,GST_STANDARD,Protective case,True,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0558,Vela Spark 657,Wearable,Vela,1004.64,499.03,2016,12,0.103,SKU-VEL00558,Health Wearable,Wave,Graphite,SUP003,China,2016-02-06,GST_STANDARD,Protective case,False,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0559,Candle Bloom 658,Networking,Candle,109.7,55.87,2014,24,0.786,SKU-CAN00559,Connected Network,Arc,Graphite,SUP004,Korea,2014-11-01,GST_STANDARD,Recycled box,True,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0560,Vela Halo 659,Accessory,Vela,258.29,148.36,2015,12,0.189,SKU-VEL00560,Mobile Accessory,Atlas,White,SUP005,Korea,2015-09-18,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0561,Candle Quest 660,Laptop,Candle,2317.58,1308.01,2013,24,1.41,SKU-CAN00561,Ultrabook,Bloom,Silver,SUP006,Australia,2013-03-13,GST_STANDARD,Box,False,True,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0562,Vela Wave 661,Smartphone,Vela,1881.67,1100.67,2015,24,0.193,SKU-VEL00562,5G Smartphone,Core,White,SUP007,Vietnam,2015-04-12,GST_STANDARD,Protective case,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0563,Candle Edge 662,Tablet,Candle,651.72,407.85,2012,24,0.648,SKU-CAN00563,Productivity Tablet,Edge,Green,SUP008,Vietnam,2012-08-26,GST_STANDARD,Box,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0564,Vela Nova 663,Home Entertainment,Vela,3766.49,2601.02,2012,24,8.076,SKU-VEL00564,Smart Display,Echo,Black,SUP009,Vietnam,2012-05-22,GST_STANDARD,Box,True,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0565,Candle Shift 664,Audio,Candle,515.91,374.93,2016,12,0.522,SKU-CAN00565,Wireless Audio,Flux,Green,SUP010,Australia,2016-05-16,GST_STANDARD,Recycled box,True,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
