order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD002071,SRC-005-H-002071,CUS00116,2018-06-15 17:26:00,Web,Bank Transfer,AUD,Thompson,Completed,4029.62,15.61,NaN,5,366.33,3843.75,Winter,False,-37.7534,144.951659,Desktop,Store,gift purchase for a family member,NaN
HORD002072,SRC-005-H-002072,CUS00085,2018-02-01 16:52:00,Mobile,PayPal,AUD,Thompson,Completed,3073.31,9.13,NaN,10,279.39,2775.11,Summer,False,-37.798172,144.945208,Mobile,Organic,please use minimal packaging,NaN
HORD002073,SRC-005-H-002073,CUS00257,2018-07-16 08:39:00,Mobile,Bank Transfer,AUD,Bakers,Completed,4265.67,14.83,B1SAVE-82,15,387.79,3640.65,Winter,False,-37.789171,145.054233,Tablet,Referral,no special instruction,B1SAVE-82
HORD002074,SRC-005-H-002074,CUS00317,2018-06-22 11:09:00,Store,PayPal,AUD,Bakers,Completed,1617.38,28.88,NaN,10,147.03,1484.52,Winter,True,-37.870138,145.015467,Tablet,Social,call before delivery,NaN
HORD002075,SRC-005-H-002075,CUS00079,2018-08-11 14:57:00,Store,PayPal,AUD,Thompson,Completed,2007.31,11.02,NaN,5,182.48,1917.96,Winter,False,-37.802161,144.943702,Mobile,Referral,please use minimal packaging,NaN
HORD002076,SRC-005-H-002076,CUS00432,2018-01-30 20:37:00,Web,Card,AUD,Thompson,Completed,3139.06,12.84,B1SAVE-85,25,285.37,2367.14,Summer,False,-37.751052,144.957739,Mobile,Social,gift purchase for a family member,B1SAVE-85
HORD002077,SRC-005-H-002077,CUS00490,2018-02-04 18:10:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2639.01,9.92,NaN,5,239.91,2516.98,Summer,False,-37.837313,144.94708,Mobile,Organic,gift purchase for a family member,NaN
HORD002078,SRC-005-H-002078,CUS00416,2018-03-13 11:33:00,Store,PayPal,AUD,Thompson,Completed,4428.3,11.04,NaN,5,402.57,4217.93,Autumn,False,-37.850782,144.91319,Mobile,Referral,no special instruction,NaN
HORD002079,SRC-005-H-002079,CUS00192,2018-09-27 15:45:00,Store,Card,AUD,Thompson,Completed,5391.95,10.18,NaN,0,490.18,5402.13,Spring,False,-37.789591,144.917189,Tablet,Store,call before delivery,NaN
HORD002080,SRC-005-H-002080,CUS00367,2018-11-18 21:41:00,Mobile,Gift Card,AUD,Bakers,Completed,2889.85,11.85,NaN,10,262.71,2612.71,Spring,False,-37.836553,145.054171,Mobile,Store,gift purchase for a family member,NaN
HORD002081,SRC-005-H-002081,CUS00377,2018-10-22 13:55:00,Mobile,Card,AUD,Bakers,Completed,1790.07,11.25,B1SAVE-10,15,162.73,1532.81,Spring,False,-37.822682,145.05139,Tablet,Store,no special instruction,B1SAVE-10
HORD002082,SRC-005-H-002082,CUS00243,2018-03-02 09:21:00,Store,Card,AUD,Thompson,Completed,1443.5,21.47,NaN,0,131.23,1464.97,Autumn,True,-37.797571,144.900163,Desktop,Store,no special instruction,NaN
HORD002083,SRC-005-H-002083,CUS00156,2018-11-26 18:47:00,Store,Card,AUD,Thompson,Completed,6335.44,11.06,B1SAVE-12,15,575.95,5396.18,Spring,False,-37.784475,144.904495,Tablet,Referral,please use minimal packaging,B1SAVE-12
HORD002084,SRC-005-H-002084,CUS00054,2018-10-30 16:03:00,Web,Card,AUD,Bakers,Completed,1974.05,8.6,B1SAVE-13,15,179.46,1686.54,Spring,False,-37.798345,145.003889,Tablet,Paid Search,gift purchase for a family member,B1SAVE-13
HORD002085,SRC-005-H-002085,CUS00253,2018-12-26 20:29:00,Store,Card,AUD,Bakers,Completed,4318.33,12.12,NaN,10,392.58,3898.62,Summer,False,-37.793231,145.058721,Mobile,Social,please use minimal packaging,NaN
HORD002086,SRC-005-H-002086,CUS00057,2018-08-17 13:10:00,Web,Card,AUD,Thompson,Completed,2809.58,16.15,B1SAVE-15,15,255.42,2404.29,Winter,False,-37.757516,144.903298,Mobile,Store,call before delivery,B1SAVE-15
HORD002087,SRC-005-H-002087,CUS00218,2018-12-13 20:05:00,Store,Bank Transfer,AUD,Bakers,Completed,1176.17,12.39,B1SAVE-16,15,106.92,1012.13,Summer,False,-37.859018,145.030453,Desktop,Referral,please leave at reception,B1SAVE-16
HORD002088,SRC-005-H-002088,CUS00438,2018-08-09 16:09:00,Store,PayPal,AUD,Thompson,Completed,2639.75,14.09,NaN,5,239.98,2521.85,Winter,False,-37.772317,144.966751,Desktop,Paid Search,please leave at reception,NaN
HORD002089,SRC-005-H-002089,CUS00386,2018-06-12 08:18:00,Mobile,Gift Card,AUD,Bakers,Completed,1213.67,17.5,NaN,0,110.33,1231.17,Winter,False,-37.745053,145.052838,Desktop,Paid Search,no special instruction,NaN
HORD002090,SRC-005-H-002090,CUS00049,2018-12-25 16:53:00,Store,PayPal,AUD,Nickolson,Completed,6143.33,23.79,B1SAVE-19,20,558.48,4938.45,Summer,True,-37.888051,145.003177,Mobile,Paid Search,please leave at reception,B1SAVE-19
HORD002091,SRC-005-H-002091,CUS00448,2018-05-11 15:41:00,Web,Card,AUD,Nickolson,Completed,2762.33,19.35,NaN,10,251.12,2505.45,Autumn,True,-37.829987,144.956081,Desktop,Organic,please use minimal packaging,NaN
HORD002092,SRC-005-H-002092,CUS00233,2018-11-19 10:06:00,Mobile,Gift Card,AUD,Bakers,Completed,1132.27,9.77,B1SAVE-21,15,102.93,972.2,Spring,False,-37.809025,145.030559,Tablet,Social,please leave at reception,B1SAVE-21
HORD002093,SRC-005-H-002093,CUS00398,2018-11-02 10:49:00,Web,Bank Transfer,AUD,Bakers,Completed,234.12,9.22,B1SAVE-22,25,21.28,184.81,Spring,False,-37.793366,144.978619,Mobile,Store,no special instruction,B1SAVE-22
HORD002094,SRC-005-H-002094,CUS00124,2018-03-21 18:59:00,Mobile,PayPal,AUD,Nickolson,Completed,2627.86,10.9,B1SAVE-23,15,238.9,2244.58,Autumn,False,-37.862004,144.95476,Desktop,Store,please use minimal packaging,B1SAVE-23
HORD002095,SRC-005-H-002095,CUS00282,2018-10-05 08:53:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3717.05,11.23,B1SAVE-24,15,337.91,3170.72,Spring,False,-37.837863,144.898385,Mobile,Organic,please use minimal packaging,B1SAVE-24
HORD002096,SRC-005-H-002096,CUS00013,2018-01-28 11:59:00,Store,PayPal,AUD,Thompson,Completed,6639.8,22.26,B1SAVE-25,15,603.62,5666.09,Summer,True,-37.835327,144.883995,Mobile,Paid Search,please leave at reception,B1SAVE-25
HORD002097,SRC-005-H-002097,CUS00175,2018-12-02 13:25:00,Mobile,PayPal,AUD,Thompson,Completed,5223.26,9.55,B1SAVE-26,15,474.84,4449.32,Summer,False,-37.797347,144.930894,Mobile,Referral,please leave at reception,B1SAVE-26
HORD002098,SRC-005-H-002098,CUS00104,2018-05-25 13:28:00,Store,PayPal,AUD,Bakers,Completed,1957.64,9.31,B1SAVE-27,15,177.97,1673.3,Autumn,False,-37.813801,145.02867,Desktop,Referral,please use minimal packaging,B1SAVE-27
HORD002099,SRC-005-H-002099,CUS00110,2018-04-09 18:33:00,Store,Bank Transfer,AUD,Thompson,Completed,2921.4,9.83,NaN,5,265.58,2785.16,Autumn,False,-37.838958,144.922503,Mobile,Social,gift purchase for a family member,NaN
HORD002100,SRC-005-H-002100,CUS00418,2018-06-21 13:54:00,Mobile,PayPal,AUD,Nickolson,Completed,3306.27,13.42,B1SAVE-29,15,300.57,2823.75,Winter,False,-37.85465,144.972533,Tablet,Store,gift purchase for a family member,B1SAVE-29
HORD002101,SRC-005-H-002101,CUS00498,2018-09-21 17:54:00,Store,PayPal,AUD,Bakers,Completed,2853.09,11.05,NaN,0,259.37,2864.14,Spring,False,-37.807879,145.050477,Tablet,Referral,please use minimal packaging,NaN
HORD002102,SRC-005-H-002102,CUS00421,2018-03-26 10:38:00,Mobile,PayPal,AUD,Nickolson,Completed,5097.57,12.08,B1SAVE-31,20,463.42,4090.14,Autumn,False,-37.874163,144.992875,Desktop,Organic,please use minimal packaging,B1SAVE-31
HORD002103,SRC-005-H-002103,CUS00093,2018-10-14 17:59:00,Store,Gift Card,AUD,Bakers,Completed,3449.8,8.51,NaN,5,313.62,3285.82,Spring,False,-37.811804,145.010867,Desktop,Paid Search,please leave at reception,NaN
HORD002104,SRC-005-H-002104,CUS00157,2018-01-04 09:54:00,Store,Gift Card,AUD,Thompson,Completed,6303.41,9.78,B1SAVE-33,20,573.04,5052.51,Summer,False,-37.835392,144.943335,Tablet,Store,please leave at reception,B1SAVE-33
HORD002105,SRC-005-H-002105,CUS00388,2018-08-04 11:11:00,Web,Gift Card,AUD,Bakers,Completed,3319.62,11.74,NaN,5,301.78,3165.38,Winter,False,-37.821741,145.013234,Tablet,Organic,please use minimal packaging,NaN
HORD002106,SRC-005-H-002106,CUS00013,2018-04-05 17:48:00,Web,Bank Transfer,AUD,Thompson,Completed,2933.76,22.75,B1SAVE-35,25,266.71,2223.07,Autumn,True,-37.835327,144.883995,Mobile,Paid Search,please use minimal packaging,B1SAVE-35
HORD002107,SRC-005-H-002107,CUS00028,2018-10-04 20:31:00,Store,Bank Transfer,AUD,Thompson,Completed,1748.07,9.99,NaN,5,158.92,1670.66,Spring,False,-37.824324,144.911118,Desktop,Referral,no special instruction,NaN
HORD002108,SRC-005-H-002108,CUS00052,2018-02-09 14:21:00,Store,Card,AUD,Thompson,Completed,496.36,13.58,NaN,10,45.12,460.3,Summer,False,-37.74204,144.931215,Mobile,Store,no special instruction,NaN
HORD002109,SRC-005-H-002109,CUS00227,2018-01-07 18:00:00,Store,PayPal,AUD,Bakers,Completed,2377.72,11.22,NaN,5,216.16,2270.05,Summer,False,-37.820988,145.045655,Tablet,Organic,please leave at reception,NaN
HORD002110,SRC-005-H-002110,CUS00276,2018-02-27 15:28:00,Web,Gift Card,AUD,Nickolson,Completed,2245.05,9.06,NaN,0,204.1,2254.11,Summer,False,-37.825402,144.984527,Tablet,Referral,gift purchase for a family member,NaN
HORD002111,SRC-005-H-002111,CUS00430,2018-09-03 14:01:00,Store,Gift Card,AUD,Bakers,Completed,5086.77,8.75,NaN,10,462.43,4586.84,Spring,False,-37.800044,144.980351,Tablet,Social,no special instruction,NaN
HORD002112,SRC-005-H-002112,CUS00338,2018-01-27 17:52:00,Mobile,PayPal,AUD,Bakers,Completed,1613.0,10.09,NaN,10,146.64,1461.79,Summer,False,-37.809813,145.029189,Mobile,Paid Search,please use minimal packaging,NaN
HORD002113,SRC-005-H-002113,CUS00323,2018-06-11 09:06:00,Store,Gift Card,AUD,Thompson,Completed,473.87,15.85,NaN,5,43.08,466.03,Winter,False,-37.870709,144.919884,Tablet,Store,no special instruction,NaN
HORD002114,SRC-005-H-002114,CUS00439,2018-04-06 13:51:00,Store,PayPal,AUD,Nickolson,Completed,1203.55,12.99,B1SAVE-43,15,109.41,1036.01,Autumn,False,-37.88606,144.950518,Tablet,Paid Search,call before delivery,B1SAVE-43
HORD002115,SRC-005-H-002115,CUS00233,2018-04-04 21:34:00,Web,PayPal,AUD,Bakers,Completed,1399.4,20.42,B1SAVE-44,15,127.22,1209.91,Autumn,True,-37.809025,145.030559,Tablet,Social,call before delivery,B1SAVE-44
HORD002116,SRC-005-H-002116,CUS00373,2018-12-28 19:58:00,Web,Card,AUD,Thompson,Completed,4136.22,11.94,NaN,10,376.02,3734.54,Summer,False,-37.86119,144.928811,Mobile,Referral,no special instruction,NaN
HORD002117,SRC-005-H-002117,CUS00084,2018-09-25 17:26:00,Mobile,Card,AUD,Bakers,Completed,1327.91,23.33,B1SAVE-46,25,120.72,1019.26,Spring,True,-37.85436,145.056593,Tablet,Organic,please use minimal packaging,B1SAVE-46
HORD002118,SRC-005-H-002118,CUS00048,2018-11-29 13:46:00,Mobile,Bank Transfer,AUD,Bakers,Completed,6795.15,24.32,NaN,10,617.74,6139.95,Spring,True,-37.884767,145.022875,Desktop,Organic,call before delivery,NaN
HORD002119,SRC-005-H-002119,CUS00010,2018-11-01 17:28:00,Web,PayPal,AUD,Thompson,Completed,1330.7,24.48,NaN,10,120.97,1222.11,Spring,True,-37.743247,144.89718,Mobile,Organic,gift purchase for a family member,NaN
HORD002120,SRC-005-H-002120,CUS00115,2018-12-12 15:17:00,Web,Card,AUD,Thompson,Completed,5825.98,8.69,NaN,10,529.63,5252.07,Summer,False,-37.803853,144.948669,Tablet,Referral,no special instruction,NaN
HORD002121,SRC-005-H-002121,CUS00254,2018-07-14 18:00:00,Mobile,Bank Transfer,AUD,Bakers,Completed,715.09,11.33,B1SAVE-50,20,65.01,583.4,Winter,False,-37.795985,144.993922,Mobile,Store,please use minimal packaging,B1SAVE-50
HORD002122,SRC-005-H-002122,CUS00397,2018-10-04 16:58:00,Store,PayPal,AUD,Thompson,Completed,4512.98,24.8,NaN,5,410.27,4312.13,Spring,True,-37.874454,144.875422,Mobile,Paid Search,gift purchase for a family member,NaN
HORD002123,SRC-005-H-002123,CUS00193,2018-05-12 21:16:00,Store,PayPal,AUD,Thompson,Completed,132.59,8.86,B1SAVE-52,20,12.05,114.93,Autumn,False,-37.794185,144.960953,Desktop,Referral,gift purchase for a family member,B1SAVE-52
HORD002124,SRC-005-H-002124,CUS00417,2018-06-26 20:45:00,Web,Bank Transfer,AUD,Thompson,Completed,468.61,13.85,NaN,10,42.6,435.6,Winter,False,-37.78375,144.910863,Mobile,Referral,please leave at reception,NaN
HORD002125,SRC-005-H-002125,CUS00110,2018-01-22 12:57:00,Web,PayPal,AUD,Thompson,Completed,5841.16,20.54,B1SAVE-54,15,531.01,4985.53,Summer,True,-37.838958,144.922503,Mobile,Social,please leave at reception,B1SAVE-54
HORD002126,SRC-005-H-002126,CUS00283,2018-02-24 15:22:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5170.13,10.82,B1SAVE-55,15,470.01,4405.43,Summer,False,-37.775837,144.980116,Tablet,Referral,call before delivery,B1SAVE-55
HORD002127,SRC-005-H-002127,CUS00358,2018-08-03 13:35:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1977.97,13.49,NaN,5,179.82,1892.56,Winter,False,-37.82223,145.039331,Desktop,Referral,call before delivery,NaN
HORD002128,SRC-005-H-002128,CUS00125,2018-10-16 08:59:00,Store,Bank Transfer,AUD,Nickolson,Completed,5027.56,8.9,NaN,0,457.05,5036.46,Spring,False,-37.80147,144.96748,Desktop,Social,please use minimal packaging,NaN
HORD002129,SRC-005-H-002129,CUS00498,2018-12-13 09:55:00,Web,PayPal,AUD,Bakers,Completed,1355.21,11.4,B1SAVE-58,15,123.2,1163.33,Summer,False,-37.807879,145.050477,Tablet,Referral,call before delivery,B1SAVE-58
HORD002130,SRC-005-H-002130,CUS00451,2018-07-19 20:26:00,Store,Card,AUD,Bakers,Completed,1473.05,14.18,NaN,0,133.91,1487.23,Winter,False,-37.840996,145.03522,Desktop,Store,please use minimal packaging,NaN
HORD002131,SRC-005-H-002131,CUS00087,2018-06-11 19:12:00,Web,Card,AUD,Thompson,Completed,2356.55,15.89,B1SAVE-60,20,214.23,1901.13,Winter,False,-37.85059,144.884388,Mobile,Referral,no special instruction,B1SAVE-60
HORD002132,SRC-005-H-002132,CUS00038,2018-08-07 14:41:00,Web,Card,AUD,Thompson,Completed,1483.07,13.8,NaN,10,134.82,1348.56,Winter,False,-37.782243,144.913777,Mobile,Paid Search,no special instruction,NaN
HORD002133,SRC-005-H-002133,CUS00048,2018-03-27 08:17:00,Mobile,Card,AUD,Bakers,Completed,730.49,13.76,NaN,0,66.41,744.25,Autumn,False,-37.884767,145.022875,Desktop,Organic,please use minimal packaging,NaN
HORD002134,SRC-005-H-002134,CUS00368,2018-06-10 15:45:00,Store,Gift Card,AUD,Bakers,Completed,4395.15,10.7,NaN,10,399.56,3966.33,Winter,False,-37.81742,144.99569,Tablet,Organic,please leave at reception,NaN
HORD002135,SRC-005-H-002135,CUS00060,2018-04-10 16:16:00,Mobile,Card,AUD,Nickolson,Completed,867.11,12.09,B1SAVE-64,25,78.83,662.42,Autumn,False,-37.870977,145.003181,Tablet,Paid Search,no special instruction,B1SAVE-64
HORD002136,SRC-005-H-002136,CUS00123,2018-05-14 08:15:00,Mobile,Card,AUD,Thompson,Completed,3648.55,11.05,B1SAVE-65,25,331.69,2747.46,Autumn,False,-37.768119,144.929378,Mobile,Social,please leave at reception,B1SAVE-65
HORD002137,SRC-005-H-002137,CUS00460,2018-02-28 15:29:00,Store,Card,AUD,Nickolson,Completed,3087.35,10.01,B1SAVE-66,15,280.67,2634.26,Summer,False,-37.844299,144.966122,Desktop,Store,please leave at reception,B1SAVE-66
HORD002138,SRC-005-H-002138,CUS00357,2018-09-26 21:41:00,Web,PayPal,AUD,Bakers,Completed,3331.54,12.98,NaN,0,302.87,3344.52,Spring,False,-37.743314,144.982042,Desktop,Store,gift purchase for a family member,NaN
HORD002139,SRC-005-H-002139,CUS00067,2018-10-31 11:10:00,Mobile,Gift Card,AUD,Bakers,Completed,3966.35,10.75,B1SAVE-68,15,360.58,3382.15,Spring,False,-37.799198,145.044088,Tablet,Referral,no special instruction,B1SAVE-68
HORD002140,SRC-005-H-002140,CUS00055,2018-03-13 09:09:00,Web,Bank Transfer,AUD,Thompson,Completed,7251.11,8.74,B1SAVE-69,25,659.19,5447.07,Autumn,False,-37.814624,144.921825,Desktop,Paid Search,call before delivery,B1SAVE-69
HORD002141,SRC-005-H-002141,CUS00065,2018-05-29 12:31:00,Store,Bank Transfer,AUD,Thompson,Completed,5912.64,14.27,NaN,10,537.51,5335.65,Autumn,False,-37.883753,144.890722,Mobile,Organic,please leave at reception,NaN
HORD002142,SRC-005-H-002142,CUS00135,2018-07-31 15:41:00,Store,Gift Card,AUD,Bakers,Completed,4165.53,15.31,NaN,5,378.68,3972.56,Winter,False,-37.757727,145.021155,Desktop,Paid Search,no special instruction,NaN
HORD002143,SRC-005-H-002143,CUS00006,2018-03-24 21:33:00,Store,Gift Card,AUD,Thompson,Completed,5211.0,13.93,NaN,5,473.73,4964.38,Autumn,False,-37.746203,144.891044,Tablet,Referral,gift purchase for a family member,NaN
HORD002144,SRC-005-H-002144,CUS00174,2018-02-25 17:18:00,Store,Bank Transfer,AUD,Bakers,Completed,7034.76,13.34,NaN,5,639.52,6696.36,Summer,False,-37.869,145.039587,Tablet,Referral,gift purchase for a family member,NaN
HORD002145,SRC-005-H-002145,CUS00180,2018-12-11 17:22:00,Store,Gift Card,AUD,Bakers,Completed,957.67,11.01,NaN,0,87.06,968.68,Summer,False,-37.816195,145.043579,Desktop,Referral,no special instruction,NaN
HORD002146,SRC-005-H-002146,CUS00144,2018-10-22 20:37:00,Mobile,Bank Transfer,AUD,Thompson,Completed,5190.59,13.04,NaN,10,471.87,4684.57,Spring,False,-37.87158,144.90339,Mobile,Paid Search,no special instruction,NaN
HORD002147,SRC-005-H-002147,CUS00134,2018-03-13 09:41:00,Mobile,Card,AUD,Nickolson,Completed,1671.08,11.74,B1SAVE-76,15,151.92,1432.16,Autumn,False,-37.865664,145.004639,Desktop,Organic,call before delivery,B1SAVE-76
HORD002148,SRC-005-H-002148,CUS00280,2018-10-25 15:18:00,Web,PayPal,AUD,Nickolson,Completed,2781.38,8.5,NaN,10,252.85,2511.74,Spring,False,-37.830017,144.963637,Tablet,Social,please use minimal packaging,NaN
HORD002149,SRC-005-H-002149,CUS00291,2018-08-05 10:57:00,Web,Bank Transfer,AUD,Thompson,Completed,936.22,17.66,B1SAVE-78,20,85.11,766.64,Winter,False,-37.878272,144.886908,Mobile,Referral,no special instruction,B1SAVE-78
HORD002150,SRC-005-H-002150,CUS00254,2018-04-14 16:55:00,Mobile,PayPal,AUD,Bakers,Completed,5600.54,8.22,NaN,10,509.14,5048.71,Autumn,False,-37.795985,144.993922,Mobile,Store,please leave at reception,NaN
HORD002151,SRC-005-H-002151,CUS00384,2018-11-23 08:06:00,Mobile,Bank Transfer,AUD,Thompson,Completed,1795.39,10.91,NaN,0,163.22,1806.3,Spring,False,-37.851906,144.928209,Mobile,Store,call before delivery,NaN
HORD002152,SRC-005-H-002152,CUS00482,2018-07-11 14:47:00,Web,Bank Transfer,AUD,Thompson,Completed,1959.7,10.99,B1SAVE-81,15,178.15,1676.73,Winter,False,-37.813815,144.933928,Desktop,Store,please leave at reception,B1SAVE-81
HORD002153,SRC-005-H-002153,CUS00163,2018-10-30 18:25:00,Web,Card,AUD,Thompson,Completed,2718.13,13.57,B1SAVE-82,20,247.1,2188.07,Spring,False,-37.748253,144.899001,Desktop,Social,no special instruction,B1SAVE-82
HORD002154,SRC-005-H-002154,CUS00087,2018-10-25 17:25:00,Web,PayPal,AUD,Thompson,Completed,4573.81,12.56,NaN,10,415.8,4128.99,Spring,False,-37.85059,144.884388,Mobile,Referral,no special instruction,NaN
HORD002155,SRC-005-H-002155,CUS00033,2018-10-11 13:15:00,Store,Bank Transfer,AUD,Thompson,Completed,2183.07,9.81,NaN,5,198.46,2083.73,Spring,False,-37.786245,144.96045,Mobile,Social,gift purchase for a family member,NaN
HORD002156,SRC-005-H-002156,CUS00331,2018-02-06 15:31:00,Store,Bank Transfer,AUD,Bakers,Completed,2194.77,22.42,B1SAVE-85,15,199.52,1887.97,Summer,True,-37.825751,145.06426,Mobile,Referral,please use minimal packaging,B1SAVE-85
HORD002157,SRC-005-H-002157,CUS00487,2018-02-26 17:21:00,Store,PayPal,AUD,Nickolson,Completed,2504.66,20.83,B1SAVE-86,20,227.7,2024.56,Summer,True,-37.850835,144.948314,Desktop,Referral,no special instruction,B1SAVE-86
HORD002158,SRC-005-H-002158,CUS00070,2018-03-21 12:02:00,Mobile,PayPal,AUD,Nickolson,Completed,138.39,11.84,B1SAVE-87,15,12.58,129.47,Autumn,False,-37.873051,144.954135,Desktop,Social,please leave at reception,B1SAVE-87
HORD002159,SRC-005-H-002159,CUS00046,2018-08-04 17:25:00,Mobile,Gift Card,AUD,Thompson,Completed,4751.66,17.44,NaN,5,431.97,4531.52,Winter,False,-37.757554,144.875974,Desktop,Organic,please use minimal packaging,NaN
HORD002160,SRC-005-H-002160,CUS00206,2018-04-30 11:43:00,Web,Card,AUD,Bakers,Completed,3047.51,11.39,NaN,0,277.05,3058.9,Autumn,False,-37.859814,145.006851,Mobile,Store,no special instruction,NaN
HORD002161,SRC-005-H-002161,CUS00025,2018-01-22 10:36:00,Web,Gift Card,AUD,Thompson,Completed,5642.75,11.48,B1SAVE-10,15,512.98,4807.82,Summer,False,-37.770969,144.967458,Desktop,Store,please use minimal packaging,B1SAVE-10
HORD002162,SRC-005-H-002162,CUS00053,2018-01-16 18:16:00,Web,PayPal,AUD,Bakers,Completed,125.48,14.73,NaN,5,11.41,133.94,Summer,False,-37.882832,145.054221,Mobile,Social,no special instruction,NaN
HORD002163,SRC-005-H-002163,CUS00063,2018-08-20 19:33:00,Store,Gift Card,AUD,Bakers,Completed,3163.08,12.81,NaN,5,287.55,3017.74,Winter,False,-37.814578,145.032414,Desktop,Organic,gift purchase for a family member,NaN
HORD002164,SRC-005-H-002164,CUS00346,2018-07-17 15:46:00,Store,PayPal,AUD,Bakers,Completed,1504.69,14.86,NaN,5,136.79,1444.32,Winter,False,-37.770051,145.036211,Mobile,Referral,please leave at reception,NaN
HORD002165,SRC-005-H-002165,CUS00494,2018-06-05 15:32:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2052.98,13.83,NaN,0,186.63,2066.81,Winter,False,-37.809924,145.046459,Desktop,Store,please leave at reception,NaN
HORD002166,SRC-005-H-002166,CUS00137,2018-02-03 18:36:00,Web,Gift Card,AUD,Nickolson,Completed,3749.78,11.36,B1SAVE-15,15,340.89,3198.67,Summer,False,-37.86156,144.964913,Desktop,Referral,call before delivery,B1SAVE-15
HORD002167,SRC-005-H-002167,CUS00110,2018-08-04 13:29:00,Store,Card,AUD,Thompson,Completed,6025.95,13.09,B1SAVE-16,15,547.81,5135.15,Winter,False,-37.838958,144.922503,Mobile,Social,please leave at reception,B1SAVE-16
HORD002168,SRC-005-H-002168,CUS00030,2018-11-13 13:54:00,Store,Bank Transfer,AUD,Bakers,Completed,2294.92,12.44,B1SAVE-17,15,208.63,1963.12,Spring,False,-37.839357,145.062686,Tablet,Paid Search,gift purchase for a family member,B1SAVE-17
HORD002169,SRC-005-H-002169,CUS00354,2018-10-19 11:30:00,Mobile,PayPal,AUD,Thompson,Completed,716.33,12.69,NaN,0,65.12,729.02,Spring,False,-37.86546,144.901429,Desktop,Organic,please use minimal packaging,NaN
HORD002170,SRC-005-H-002170,CUS00495,2018-01-14 12:42:00,Store,Card,AUD,Bakers,Completed,1617.74,10.53,NaN,0,147.07,1628.27,Summer,False,-37.78518,145.021908,Desktop,Store,call before delivery,NaN
HORD002171,SRC-005-H-002171,CUS00362,2018-02-19 14:36:00,Mobile,PayPal,AUD,Thompson,Completed,1609.55,20.48,NaN,10,146.32,1469.08,Summer,True,-37.798796,144.910794,Mobile,Organic,please leave at reception,NaN
HORD002172,SRC-005-H-002172,CUS00384,2018-01-15 11:47:00,Web,Bank Transfer,AUD,Thompson,Completed,3172.78,11.27,B1SAVE-21,20,288.43,2549.49,Summer,False,-37.851906,144.928209,Mobile,Store,please use minimal packaging,B1SAVE-21
HORD002173,SRC-005-H-002173,CUS00163,2018-10-16 15:08:00,Web,PayPal,AUD,Thompson,Completed,9445.97,24.07,NaN,10,858.72,8525.44,Spring,True,-37.748253,144.899001,Desktop,Social,gift purchase for a family member,NaN
HORD002174,SRC-005-H-002174,CUS00358,2018-08-03 21:46:00,Store,Bank Transfer,AUD,Bakers,Completed,2497.44,26.49,NaN,10,227.04,2274.19,Winter,True,-37.82223,145.039331,Desktop,Referral,please use minimal packaging,NaN
HORD002175,SRC-005-H-002175,CUS00024,2018-08-04 13:12:00,Mobile,PayPal,AUD,Nickolson,Completed,5095.9,15.95,NaN,5,463.26,4857.05,Winter,False,-37.879863,144.988099,Mobile,Organic,no special instruction,NaN
HORD002176,SRC-005-H-002176,CUS00417,2018-09-23 11:19:00,Mobile,Card,AUD,Thompson,Completed,6754.14,21.3,NaN,10,614.01,6100.03,Spring,True,-37.78375,144.910863,Mobile,Referral,please leave at reception,NaN
HORD002177,SRC-005-H-002177,CUS00035,2018-10-19 20:22:00,Store,Card,AUD,Bakers,Completed,1621.7,8.21,NaN,0,147.43,1629.91,Spring,False,-37.801457,144.997687,Desktop,Organic,no special instruction,NaN
HORD002178,SRC-005-H-002178,CUS00342,2018-11-10 18:30:00,Store,Bank Transfer,AUD,Bakers,Completed,2121.74,8.66,B1SAVE-27,25,192.89,1599.96,Spring,False,-37.796362,144.990078,Mobile,Organic,no special instruction,B1SAVE-27
HORD002179,SRC-005-H-002179,CUS00386,2018-12-19 15:05:00,Store,Card,AUD,Bakers,Completed,4008.54,14.17,B1SAVE-28,25,364.41,3020.57,Summer,False,-37.745053,145.052838,Desktop,Paid Search,no special instruction,B1SAVE-28
HORD002180,SRC-005-H-002180,CUS00298,2018-09-11 16:38:00,Mobile,Card,AUD,Thompson,Completed,3501.25,13.6,NaN,5,318.3,3339.79,Spring,False,-37.743446,144.910152,Tablet,Social,no special instruction,NaN
HORD002181,SRC-005-H-002181,CUS00082,2018-10-04 08:12:00,Web,PayPal,AUD,Bakers,Completed,2484.51,13.53,NaN,10,225.86,2249.59,Spring,False,-37.739267,145.0242,Tablet,Paid Search,gift purchase for a family member,NaN
HORD002182,SRC-005-H-002182,CUS00193,2018-11-05 20:25:00,Store,Bank Transfer,AUD,Thompson,Completed,3986.26,9.25,NaN,5,362.39,3796.2,Spring,False,-37.794185,144.960953,Desktop,Referral,no special instruction,NaN
